date,code,stock_name,market,horizon_trading_days,evaluation_status,forward_date,target_side,target_weight,raw_forward_return_pct,weighted_return_contribution_pct,source_signal_state,target_mode,pnl_mode,order_intent_generated
2025-03-04,039200,오스코텍,KOSDAQ,1,complete,2025-03-05,LONG,0.050000,-0.3205,-0.0160,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-04,024740,한일단조,KOSDAQ,1,complete,2025-03-05,LONG,0.050000,0.1949,0.0097,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-04,413390,엠오티,KOSDAQ,1,complete,2025-03-05,LONG,0.050000,6.9767,0.3488,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-04,437730,삼현,KOSDAQ,1,complete,2025-03-05,LONG,0.050000,0.5563,0.0278,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,032980,바이온,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,0.0000,0.0000,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,092790,넥스틸,KOSPI,1,complete,2025-03-06,LONG,0.050000,1.8809,0.0940,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,219550,디와이디,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,-7.0838,-0.3542,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,005010,휴스틸,KOSPI,1,complete,2025-03-06,LONG,0.050000,1.5408,0.0770,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,222420,쎄노텍,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,-6.0939,-0.3047,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,389140,포바이포,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,1.2195,0.0610,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,097230,HJ중공업,KOSPI,1,complete,2025-03-06,LONG,0.050000,0.1103,0.0055,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,071200,인피니트헬스케어,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,-3.6304,-0.1815,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,065370,위세아이텍,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,4.4084,0.2204,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,420570,제이투케이바이오,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,12.0923,0.6046,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,129920,대성하이텍,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,0.3440,0.0172,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,008970,동양철관,KOSPI,1,complete,2025-03-06,LONG,0.050000,14.4928,0.7246,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,010770,평화홀딩스,KOSPI,1,complete,2025-03-06,LONG,0.050000,13.9706,0.6985,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,310210,보로노이,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,1.0373,0.0519,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,039610,화성밸브,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,4.5662,0.2283,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,071090,하이스틸,KOSPI,1,complete,2025-03-06,LONG,0.050000,-2.7569,-0.1378,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,199550,레이저옵텍,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,4.1890,0.2095,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,048470,대동스틸,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,-9.8914,-0.4946,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,024740,한일단조,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,1.1673,0.0584,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-05,413390,엠오티,KOSDAQ,1,complete,2025-03-06,LONG,0.050000,-3.3126,-0.1656,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,420570,제이투케이바이오,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-9.6522,-0.4826,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,092790,넥스틸,KOSPI,1,complete,2025-03-07,LONG,0.050000,-1.5385,-0.0769,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,008970,동양철관,KOSPI,1,complete,2025-03-07,LONG,0.050000,-2.0448,-0.1022,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,005010,휴스틸,KOSPI,1,complete,2025-03-07,LONG,0.050000,-5.9181,-0.2959,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,097230,HJ중공업,KOSPI,1,complete,2025-03-07,LONG,0.050000,-3.0837,-0.1542,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,065370,위세아이텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-5.1111,-0.2556,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,389140,포바이포,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-12.0482,-0.6024,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,010770,평화홀딩스,KOSPI,1,complete,2025-03-07,LONG,0.050000,-9.8065,-0.4903,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,129920,대성하이텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-7.3143,-0.3657,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,456010,아이씨티케이,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-2.5769,-0.1288,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,199550,레이저옵텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-9.3814,-0.4691,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,039610,화성밸브,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,1.3974,0.0699,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,310210,보로노이,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,1.8480,0.0924,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,408900,스튜디오미르,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-3.3810,-0.1691,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,476080,M83,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-4.7668,-0.2383,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,065170,비엘팜텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-8.7710,-0.4386,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,071090,하이스틸,KOSPI,1,complete,2025-03-07,LONG,0.050000,11.9845,0.5992,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,047810,한국항공우주,KOSPI,1,complete,2025-03-07,LONG,0.050000,4.3194,0.2160,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,024740,한일단조,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-5.0000,-0.2500,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,260970,에스앤디,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-2.4965,-0.1248,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,008970,동양철관,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,092790,넥스틸,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,071090,하이스틸,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,097230,HJ중공업,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,005010,휴스틸,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,039610,화성밸브,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,035200,프럼파스트,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,456010,아이씨티케이,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,129920,대성하이텍,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,408900,스튜디오미르,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,005710,대원산업,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,310210,보로노이,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,290690,소룩스,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,058430,포스코스틸리온,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,476080,M83,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,047810,한국항공우주,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,484870,엠앤씨솔루션,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,003570,SNT다이내믹스,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,306200,세아제강,KOSPI,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,024740,한일단조,KOSDAQ,1,missing_forward_price,,LONG,0.050000,,,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
