date,code,stock_name,market,horizon_trading_days,evaluation_status,forward_date,target_side,target_weight,raw_forward_return_pct,weighted_return_contribution_pct,benchmark_label,benchmark_join_status,benchmark_return_pct,excess_return_pct,weighted_excess_return_contribution_pct,source_signal_state,target_mode,pnl_mode,order_intent_generated
2025-02-18,388720,유일로보틱스,KOSDAQ,1,complete,2025-02-19,LONG,0.050000,5.0769,0.2538,KOSPI,complete,1.7021,3.3748,0.1687,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,398120,에스지헬스케어,KOSDAQ,1,complete,2025-02-19,LONG,0.050000,-3.4974,-0.1749,KOSPI,complete,1.7021,-5.1995,-0.2600,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,381620,제닉스,KOSDAQ,1,complete,2025-02-19,LONG,0.050000,-16.6432,-0.8322,KOSPI,complete,1.7021,-18.3453,-0.9173,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,246690,TS인베스트먼트,KOSDAQ,1,complete,2025-02-19,LONG,0.050000,11.2903,0.5645,KOSPI,complete,1.7021,9.5882,0.4794,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,010120,LS ELECTRIC,KOSPI,1,complete,2025-02-19,LONG,0.050000,0.8803,0.0440,KOSPI,complete,1.7021,-0.8218,-0.0411,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,004380,삼익THK,KOSPI,1,complete,2025-02-19,LONG,0.050000,-3.3595,-0.1680,KOSPI,complete,1.7021,-5.0616,-0.2531,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-18,347700,라이프시맨틱스,KOSDAQ,1,complete,2025-02-19,LONG,0.050000,2.2785,0.1139,KOSPI,complete,1.7021,0.5764,0.0288,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,438700,버넥트,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-6.7273,-0.3364,KOSPI,complete,-0.6536,-6.0737,-0.3037,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,360070,탑머티리얼,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-7.8086,-0.3904,KOSPI,complete,-0.6536,-7.1550,-0.3578,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,377030,맥스트,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,5.7395,0.2870,KOSPI,complete,-0.6536,6.3931,0.3197,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,356860,티엘비,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-2.0179,-0.1009,KOSPI,complete,-0.6536,-1.3643,-0.0682,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,038390,레드캡투어,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-2.4011,-0.1201,KOSPI,complete,-0.6536,-1.7475,-0.0874,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,352770,클리노믹스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,29.9376,1.4969,KOSPI,complete,-0.6536,30.5912,1.5296,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,098120,마이크로컨텍솔,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,3.1077,0.1554,KOSPI,complete,-0.6536,3.7613,0.1881,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,177900,쓰리에이로직스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-5.6684,-0.2834,KOSPI,complete,-0.6536,-5.0148,-0.2507,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,388720,유일로보틱스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-2.3426,-0.1171,KOSPI,complete,-0.6536,-1.6890,-0.0845,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,105550,엣지파운드리,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-0.7511,-0.0376,KOSPI,complete,-0.6536,-0.0975,-0.0049,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,217190,제너셈,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,1.4706,0.0735,KOSPI,complete,-0.6536,2.1242,0.1062,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,464500,아이언디바이스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-7.4913,-0.3746,KOSPI,complete,-0.6536,-6.8377,-0.3419,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,222800,심텍,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,0.7463,0.0373,KOSPI,complete,-0.6536,1.3999,0.0700,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,007810,코리아써키트,KOSPI,1,complete,2025-02-20,LONG,0.050000,-5.4286,-0.2714,KOSPI,complete,-0.6536,-4.7750,-0.2388,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,082270,젬백스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-2.8391,-0.1420,KOSPI,complete,-0.6536,-2.1855,-0.1093,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,065500,오리엔트정공,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,0.6494,0.0325,KOSPI,complete,-0.6536,1.3030,0.0651,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,004380,삼익THK,KOSPI,1,complete,2025-02-20,LONG,0.050000,-2.0710,-0.1036,KOSPI,complete,-0.6536,-1.4174,-0.0709,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,025900,동화기업,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,21.6266,1.0813,KOSPI,complete,-0.6536,22.2802,1.1140,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,022100,포스코DX,KOSPI,1,complete,2025-02-20,LONG,0.050000,1.8219,0.0911,KOSPI,complete,-0.6536,2.4755,0.1238,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-19,460940,피앤에스미캐닉스,KOSDAQ,1,complete,2025-02-20,LONG,0.050000,-6.3158,-0.3158,KOSPI,complete,-0.6536,-5.6622,-0.2831,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,352770,클리노믹스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-6.5600,-0.3280,KOSPI,complete,0.0196,-6.5796,-0.3290,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,377030,맥스트,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-1.4614,-0.0731,KOSPI,complete,0.0196,-1.4810,-0.0741,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,025900,동화기업,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,0.0000,0.0000,KOSPI,complete,0.0196,-0.0196,-0.0010,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,098120,마이크로컨텍솔,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-1.5070,-0.0754,KOSPI,complete,0.0196,-1.5266,-0.0763,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,356860,티엘비,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-0.6865,-0.0343,KOSPI,complete,0.0196,-0.7061,-0.0353,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,438700,버넥트,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-4.8733,-0.2437,KOSPI,complete,0.0196,-4.8929,-0.2446,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,217190,제너셈,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-5.7005,-0.2850,KOSPI,complete,0.0196,-5.7201,-0.2860,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,360070,탑머티리얼,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-1.6393,-0.0820,KOSPI,complete,0.0196,-1.6589,-0.0829,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,388720,유일로보틱스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,6.5967,0.3298,KOSPI,complete,0.0196,6.5771,0.3289,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,222800,심텍,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-5.5309,-0.2765,KOSPI,complete,0.0196,-5.5505,-0.2775,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,240600,유진테크놀로지,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-2.2436,-0.1122,KOSPI,complete,0.0196,-2.2632,-0.1132,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,432430,와이랩,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-8.4227,-0.4211,KOSPI,complete,0.0196,-8.4423,-0.4221,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,082270,젬백스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,5.5195,0.2760,KOSPI,complete,0.0196,5.4999,0.2750,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,105550,엣지파운드리,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,6.7027,0.3351,KOSPI,complete,0.0196,6.6831,0.3342,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,177900,쓰리에이로직스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,8.1633,0.4082,KOSPI,complete,0.0196,8.1437,0.4072,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,464500,아이언디바이스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-4.7081,-0.2354,KOSPI,complete,0.0196,-4.7277,-0.2364,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,011690,와이투솔루션,KOSPI,1,complete,2025-02-21,LONG,0.050000,-3.1481,-0.1574,KOSPI,complete,0.0196,-3.1677,-0.1584,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,340930,유일에너테크,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-5.3571,-0.2679,KOSPI,complete,0.0196,-5.3767,-0.2688,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,253590,네오셈,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-7.4673,-0.3734,KOSPI,complete,0.0196,-7.4869,-0.3743,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-20,089890,코세스,KOSDAQ,1,complete,2025-02-21,LONG,0.050000,-4.9894,-0.2495,KOSPI,complete,0.0196,-5.0090,-0.2505,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,352770,클리노믹스,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,29.9658,1.4983,KOSPI,complete,-0.3507,30.3165,1.5158,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,065170,비엘팜텍,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-13.9310,-0.6966,KOSPI,complete,-0.3507,-13.5803,-0.6790,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,025900,동화기업,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,0.0760,0.0038,KOSPI,complete,-0.3507,0.4267,0.0213,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,388720,유일로보틱스,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-5.0633,-0.2532,KOSPI,complete,-0.3507,-4.7126,-0.2356,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,438700,버넥트,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-10.1434,-0.5072,KOSPI,complete,-0.3507,-9.7927,-0.4896,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,177900,쓰리에이로직스,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-7.2327,-0.3616,KOSPI,complete,-0.3507,-6.8820,-0.3441,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,030530,원익홀딩스,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,0.0000,0.0000,KOSPI,complete,-0.3507,0.3507,0.0175,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,360070,탑머티리얼,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-0.6944,-0.0347,KOSPI,complete,-0.3507,-0.3437,-0.0172,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,277880,티에스아이,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-1.4667,-0.0733,KOSPI,complete,-0.3507,-1.1160,-0.0558,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,309960,LB인베스트먼트,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-7.1269,-0.3563,KOSPI,complete,-0.3507,-6.7762,-0.3388,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,082270,젬백스,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,6.9231,0.3462,KOSPI,complete,-0.3507,7.2738,0.3637,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,240600,유진테크놀로지,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,0.0000,0.0000,KOSPI,complete,-0.3507,0.3507,0.0175,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,032940,원익,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-13.3833,-0.6692,KOSPI,complete,-0.3507,-13.0326,-0.6516,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,022100,포스코DX,KOSPI,1,complete,2025-02-24,LONG,0.050000,-1.8975,-0.0949,KOSPI,complete,-0.3507,-1.5468,-0.0773,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,365270,큐라클,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,2.4419,0.1221,KOSPI,complete,-0.3507,2.7926,0.1396,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,408900,스튜디오미르,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-5.6604,-0.2830,KOSPI,complete,-0.3507,-5.3097,-0.2655,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,241840,에이스토리,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-2.9567,-0.1478,KOSPI,complete,-0.3507,-2.6060,-0.1303,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,105550,엣지파운드리,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,3.5461,0.1773,KOSPI,complete,-0.3507,3.8968,0.1948,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,217190,제너셈,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-5.6352,-0.2818,KOSPI,complete,-0.3507,-5.2845,-0.2642,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-21,377030,맥스트,KOSDAQ,1,complete,2025-02-24,LONG,0.050000,-9.5339,-0.4767,KOSPI,complete,-0.3507,-9.1832,-0.4592,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,352770,클리노믹스,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-2.5033,-0.1252,KOSPI,complete,-0.5663,-1.9370,-0.0968,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,025900,동화기업,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-6.6059,-0.3303,KOSPI,complete,-0.5663,-6.0396,-0.3020,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,006660,삼성공조,KOSPI,1,complete,2025-02-25,LONG,0.050000,3.5857,0.1793,KOSPI,complete,-0.5663,4.1520,0.2076,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,458650,성우,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,2.8761,0.1438,KOSPI,complete,-0.5663,3.4424,0.1721,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,015020,이스타코,KOSPI,1,complete,2025-02-25,LONG,0.050000,-2.9634,-0.1482,KOSPI,complete,-0.5663,-2.3971,-0.1199,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,388720,유일로보틱스,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-10.9630,-0.5482,KOSPI,complete,-0.5663,-10.3967,-0.5198,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,240600,유진테크놀로지,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-7.3770,-0.3689,KOSPI,complete,-0.5663,-6.8107,-0.3405,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,277880,티에스아이,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-5.0068,-0.2503,KOSPI,complete,-0.5663,-4.4405,-0.2220,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,432470,케이엔에스,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,2.7248,0.1362,KOSPI,complete,-0.5663,3.2911,0.1646,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,065170,비엘팜텍,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,6.8910,0.3446,KOSPI,complete,-0.5663,7.4573,0.3729,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,010770,평화홀딩스,KOSPI,1,complete,2025-02-25,LONG,0.050000,0.1949,0.0097,KOSPI,complete,-0.5663,0.7612,0.0381,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,355150,코스텍시스,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-0.6024,-0.0301,KOSPI,complete,-0.5663,-0.0361,-0.0018,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,365270,큐라클,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-7.8320,-0.3916,KOSPI,complete,-0.5663,-7.2657,-0.3633,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,022100,포스코DX,KOSPI,1,complete,2025-02-25,LONG,0.050000,-4.8356,-0.2418,KOSPI,complete,-0.5663,-4.2693,-0.2135,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,001570,금양,KOSPI,1,complete,2025-02-25,LONG,0.050000,-6.6362,-0.3318,KOSPI,complete,-0.5663,-6.0699,-0.3035,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,241840,에이스토리,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,2.1763,0.1088,KOSPI,complete,-0.5663,2.7426,0.1371,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,002710,TCC스틸,KOSPI,1,complete,2025-02-25,LONG,0.050000,0.6319,0.0316,KOSPI,complete,-0.5663,1.1982,0.0599,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,356890,싸이버원,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-7.4830,-0.3741,KOSPI,complete,-0.5663,-6.9167,-0.3458,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,005850,에스엘,KOSPI,1,complete,2025-02-25,LONG,0.050000,1.1494,0.0575,KOSPI,complete,-0.5663,1.7157,0.0858,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-24,446540,메가터치,KOSDAQ,1,complete,2025-02-25,LONG,0.050000,-2.0732,-0.1037,KOSPI,complete,-0.5663,-1.5069,-0.0753,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,352770,클리노믹스,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,-6.0811,-0.3041,KOSPI,complete,0.4106,-6.4917,-0.3246,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,260660,알리코제약,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,-1.5385,-0.0769,KOSPI,complete,0.4106,-1.9491,-0.0975,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,025900,동화기업,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,-1.1382,-0.0569,KOSPI,complete,0.4106,-1.5488,-0.0774,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,006660,삼성공조,KOSPI,1,complete,2025-02-26,LONG,0.050000,0.4396,0.0220,KOSPI,complete,0.4106,0.0290,0.0014,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,317240,TS트릴리온,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,-2.2857,-0.1143,KOSPI,complete,0.4106,-2.6963,-0.1348,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,458650,성우,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,2.5806,0.1290,KOSPI,complete,0.4106,2.1700,0.1085,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,065170,비엘팜텍,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,-56.6717,-2.8336,KOSPI,complete,0.4106,-57.0823,-2.8541,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,432470,케이엔에스,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,0.0000,0.0000,KOSPI,complete,0.4106,-0.4106,-0.0205,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,010770,평화홀딩스,KOSPI,1,complete,2025-02-26,LONG,0.050000,7.7821,0.3891,KOSPI,complete,0.4106,7.3715,0.3686,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,002710,TCC스틸,KOSPI,1,complete,2025-02-26,LONG,0.050000,0.1570,0.0079,KOSPI,complete,0.4106,-0.2536,-0.0127,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,241840,에이스토리,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,1.1715,0.0586,KOSPI,complete,0.4106,0.7609,0.0380,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,005850,에스엘,KOSPI,1,complete,2025-02-26,LONG,0.050000,6.2500,0.3125,KOSPI,complete,0.4106,5.8394,0.2920,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,015020,이스타코,KOSPI,1,complete,2025-02-26,LONG,0.050000,-1.4970,-0.0749,KOSPI,complete,0.4106,-1.9076,-0.0954,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,240600,유진테크놀로지,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,0.1770,0.0089,KOSPI,complete,0.4106,-0.2336,-0.0117,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,214420,토니모리,KOSPI,1,complete,2025-02-26,LONG,0.050000,-3.5802,-0.1790,KOSPI,complete,0.4106,-3.9908,-0.1995,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,037270,YG PLUS,KOSPI,1,complete,2025-02-26,LONG,0.050000,0.5660,0.0283,KOSPI,complete,0.4106,0.1554,0.0078,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,036420,콘텐트리중앙,KOSPI,1,complete,2025-02-26,LONG,0.050000,-1.0669,-0.0533,KOSPI,complete,0.4106,-1.4775,-0.0739,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,277880,티에스아이,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,1.5670,0.0784,KOSPI,complete,0.4106,1.1564,0.0578,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,331520,밸로프,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,0.0890,0.0044,KOSPI,complete,0.4106,-0.3216,-0.0161,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-25,413390,엠오티,KOSDAQ,1,complete,2025-02-26,LONG,0.050000,29.9871,1.4994,KOSPI,complete,0.4106,29.5765,1.4788,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-26,413390,엠오티,KOSDAQ,1,complete,2025-02-27,LONG,0.050000,-2.0792,-0.1040,KOSPI,complete,-0.7323,-1.3469,-0.0673,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-26,317240,TS트릴리온,KOSDAQ,1,complete,2025-02-27,LONG,0.050000,-3.2164,-0.1608,KOSPI,complete,-0.7323,-2.4841,-0.1242,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-26,010770,평화홀딩스,KOSPI,1,complete,2025-02-27,LONG,0.050000,28.5199,1.4260,KOSPI,complete,-0.7323,29.2522,1.4626,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-02-26,352770,클리노믹스,KOSDAQ,1,complete,2025-02-27,LONG,0.050000,-6.4748,-0.3237,KOSPI,complete,-0.7323,-5.7425,-0.2871,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
