date,code,stock_name,market,close,signal_state,roc_pct,lookback,rank_in_date_state,source_strategy,signal_mode,pit_liquidity_final_status
2025-01-10,052460,아이크래프트,KOSDAQ,2875,BUY candidate,38.8889,5,9,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,086390,유니테스트,KOSDAQ,12930,BUY candidate,38.7339,5,10,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,086960,MDS테크,KOSDAQ,1384,BUY candidate,37.7114,5,11,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,006660,삼성공조,KOSPI,12710,BUY candidate,37.5541,5,12,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,040910,아이씨디,KOSDAQ,6220,BUY candidate,35.6598,5,13,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,044340,위닉스,KOSDAQ,6410,BUY candidate,34.5226,5,14,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,430690,한싹,KOSDAQ,5270,BUY candidate,34.4388,5,15,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,032980,바이온,KOSDAQ,486,BUY candidate,34.2541,5,16,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,011790,SKC,KOSPI,156800,BUY candidate,34.0171,5,17,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,060240,스타코링크,KOSDAQ,575,BUY candidate,33.7209,5,18,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,038530,케이바이오,KOSDAQ,300,BUY candidate,32.7434,5,19,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,002410,범양건영,KOSPI,3395,BUY candidate,31.8447,5,20,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,056360,코위버,KOSDAQ,6440,SELL candidate,-25.2033,5,1,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,232830,시큐센,KOSDAQ,2595,SELL candidate,-23.6765,5,2,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,321370,센서뷰,KOSDAQ,1305,SELL candidate,-22.7353,5,3,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,356680,엑스게이트,KOSDAQ,8560,SELL candidate,-22.3935,5,4,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,115440,우리넷,KOSDAQ,7570,SELL candidate,-19.2102,5,5,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,226950,올릭스,KOSDAQ,15700,SELL candidate,-18.6107,5,6,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,115500,케이씨에스,KOSDAQ,11490,SELL candidate,-18.3949,5,7,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,091440,한울소재과학,KOSDAQ,6120,SELL candidate,-17.6312,5,8,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,066310,큐에스아이,KOSDAQ,8600,SELL candidate,-17.4664,5,9,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,015020,이스타코,KOSPI,1783,SELL candidate,-17.0698,5,10,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,172670,에이엘티,KOSDAQ,7740,SELL candidate,-16.9528,5,11,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,123010,아이윈플러스,KOSDAQ,1253,SELL candidate,-16.0750,5,12,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,052400,코나아이,KOSDAQ,24750,SELL candidate,-14.6552,5,13,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,079550,LIG넥스원,KOSPI,222500,SELL candidate,-14.4231,5,14,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,158430,아톤,KOSDAQ,6860,SELL candidate,-14.1427,5,15,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,203650,드림시큐리티,KOSDAQ,3460,SELL candidate,-13.9303,5,16,001-strategy-universe-momentum,paper_signal_candidate_only,include
2025-01-10,199480,뱅크웨어글로벌,KOSDAQ,6010,SELL candidate,-13.6494,5,17,001-strategy-universe-momentum,paper_signal_candidate_only,include
